objectid,number,name,address,latitude,longitude,status,bike_stands,available_bike_stands,available_bikes,bonus,banking,last_update,CreationDate,Creator,EditDate,Editor,x,y
672,20107,20107 - STADE MARYSE HILSZ,26 RUE MARYSE HILSZ - 75020 PARIS,48.85128528,2.41273364,OPEN,23,13,9,0,1,5/16/2013 7:02:20 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.41273364162824,48.8512852761582
673,12022,12022 - BIZOT,FACE 29 RUE DU SAHEL - 75012 PARIS,48.84089981,2.4043801,OPEN,33,0,33,0,1,5/16/2013 7:01:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.40438010296341,48.8408998138283
674,13019,13019 - AURIOL QUAI DE LA GARE,20 RUE FERNAND BRAUDEL - 75013 PARIS,48.83636225,2.37237539,OPEN,36,34,2,0,1,5/16/2013 7:02:14 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.37237538905976,48.8363622523975
675,34001,34001 - FRUCTIDOR (SAINT OUEN),FACE 10 RUE FRUCTIDOR / FACE BAT 2 LE COLYSEE - 93400 SAINT OUEN,48.90088963,2.32481981,OPEN,24,20,4,0,1,5/16/2013 6:57:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.3248198078045,48.9008896268761
676,21302,21302 - BRIAND (ISSY LES MOULINEAUX),PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX,48.82103025,2.25101957,OPEN,25,13,12,0,1,5/16/2013 7:04:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.25101957152699,48.8210302528657
677,17101,17101 - ALEXANDRE CHARPENTIER,FACE 3 RUE ALEXANDRE CHARPENTIER - 75017 PARIS,48.88434112,2.28827375,OPEN,23,14,9,0,1,5/16/2013 7:01:40 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.28827375263732,48.8843411246631
678,15110,15110 - PLACE ROBERT GUILLEMARD,PLACE ROBERT GUILLEMARD - 75015 PARIS,48.83621036,2.28103938,OPEN,23,6,17,0,1,5/16/2013 6:59:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.28103938100925,48.8362103614839
679,7013,07013 - PLACE DE BRETEUIL,17 RUE DUROC - 75007 PARIS,48.84750226,2.31268833,OPEN,55,50,5,0,1,5/16/2013 6:55:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:55:39 PM,VotreNom,2.31268832866208,48.8475022584009
680,7018,07018 - SEGUR ESTREES,23 AVENUE DE SEGUR - 75007 PARIS,48.85129433,2.30974762,OPEN,18,13,5,0,1,5/16/2013 7:05:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.30974761560335,48.851294334589
681,15068,15068 - BOULEVARD VICTOR,FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS,48.83817131,2.27033838,OPEN,20,18,1,0,1,5/16/2013 7:03:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.27033837974642,48.838171310249
682,17008,17008 - PORCHE POUCHET,7 PLACE ARNAUD TZANCK - 75017 PARIS,48.89877379,2.32247848,OPEN,36,25,11,0,1,5/16/2013 7:01:29 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.32247847786474,48.8987737928043
683,18006,18006 - MARCHE ST-PIERRE,PLACE SAINT PIERRE - 75018 PARIS,48.88469161,2.34413929,OPEN,33,32,1,1,1,5/16/2013 7:01:43 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.34413928594723,48.8846916064055
684,6027,06027 - VAUGIRARD DESGOFFE,2 RUE BLAISE DESGOFFE - 75006 PARIS,48.84612989,2.32424058,OPEN,31,9,21,0,1,5/16/2013 7:02:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.32424057814409,48.8461298915485
685,20008,20008 - MARAICHERS,73 RUE DES PYRENEES - 75020 PARIS,48.8532469,2.40587104,OPEN,31,18,12,0,1,5/16/2013 6:58:52 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.40587104452957,48.853246898212
686,18003,18003 - JOSEPH DE MAISTRE LEPIC,2 RUE JOSEPH DE MAISTRE - 75018 PARIS,48.88645682,2.33289783,OPEN,43,40,3,1,1,5/16/2013 7:01:07 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.33289782791388,48.8864568158289
687,14025,14025 - JACQUIER,10 RUE JACQUIER - 75014 PARIS,48.8295704,2.31835302,OPEN,36,22,14,0,1,5/16/2013 7:01:16 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.3183530214139,48.8295704047321
688,16023,16023 - RUE DE PASSY,1 RUE DE PASSY - 75016 PARIS,48.85838125,2.28412901,OPEN,33,26,6,0,1,5/16/2013 7:05:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.28412901289213,48.8583812528973
689,6002,06002 - SAINT PÈRES,1 RUE SAINT BENOIT - 75006 PARIS,48.85549998,2.33344522,OPEN,23,11,12,0,1,5/16/2013 7:01:52 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.33344522003118,48.8554999843907
690,10001,10001 - JOHANN STRAUSS,FACE 50 RUE RENE BOULANGER - 75010 PARIS,48.86849994,2.35997005,OPEN,62,5,56,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35997004960729,48.8684999417128
691,16105,16105 - CREVAUX,1 RUE CREVAUX - 75016 PARIS,48.87080943,2.28114901,OPEN,31,30,1,0,1,5/16/2013 7:00:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.28114900769189,48.8708094286696
692,11009,11009 - RUE DES BOULETS,45 RUE DES BOULETS - 75011 PARIS,48.8521931,2.38902165,OPEN,23,15,8,0,1,5/16/2013 7:03:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.38902165058324,48.8521930954376
693,13117,13117 - STADE GEORGES CARPENTIER,95-97 BOULEVARD MASSENA - 75013 PARIS,48.82049519,2.36681968,OPEN,67,7,60,1,1,5/16/2013 6:58:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.36681968214098,48.8204951880497
694,15033,15033 - VIOLET,5 PLACE VIOLET - 75015 PARIS,48.84479039,2.29054156,OPEN,48,14,34,0,1,5/16/2013 7:04:45 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.29054156015457,48.8447903902618
695,16016,16016 - PAUL DOUMER / LA TOUR,53 AVENUE PAUL DOUMER - 75016 PARIS,48.86011611,2.28084048,OPEN,33,23,8,0,1,5/16/2013 7:04:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.28084048191104,48.8601161096266
696,17033,17033 - CARNOT,8 AVENUE CARNOT - 75017 PARIS,48.87553842,2.2937321,OPEN,32,31,1,1,1,5/16/2013 7:05:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.29373210016992,48.8755384211021
697,20040,20040 - PARC DE BELLEVILLE,57 & 36 RUE JULIEN LACROIX - 75020 PARIS,48.87039367,2.38422247,OPEN,26,13,13,0,1,5/16/2013 6:57:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.3842224727126,48.8703936716037
698,22404,22404 - BROSSOLETTE 2 (MALAKOFF),102 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,48.81755975,2.30748584,OPEN,25,23,2,0,1,5/16/2013 7:01:34 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.30748584126749,48.8175597535818
699,12027,12027 - MONTGALLET CHARENTON,2 RUE MONTGALLET - 75012 PARIS,48.84264778,2.38616493,OPEN,16,0,16,0,1,5/16/2013 7:00:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.38616492781375,48.8426477787005
700,20132,20132 - REUNION,4 RUE DE LA REUNION - 75020 PARIS,48.85256675,2.40392807,OPEN,25,19,5,0,1,5/16/2013 7:05:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.40392806870813,48.8525667520337
701,16031,16031 - BOULAINVILLIERS,51 RUE DES VIGNES - 75016 PARIS,48.85615074,2.27518841,OPEN,24,23,1,0,1,5/16/2013 7:00:58 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.27518841467117,48.8561507433887
702,7021,07021 - BOSQUET SAINT DOMINIQUE,37 AVENUE BOSQUET - 75007 PARIS,48.85865171,2.30371658,OPEN,50,2,47,0,1,5/16/2013 7:01:25 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.30371658023462,48.8586517095265
703,20006,20006 - PYRÉNÉES - PLAINE,33 RUE DES PYRENEES - 75020 PARIS,48.85028528,2.40629611,OPEN,12,7,5,0,1,5/16/2013 7:03:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.4062961078166,48.8502852806359
704,22009,22009 - DE GAULLE 2 (NEUILLY),101 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,48.88093949,2.2715409,OPEN,29,28,1,0,1,5/16/2013 7:03:31 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.27154090063083,48.8809394894464
705,4016,04016 - LOBAU,3 RUE LOBAU - 75004 PARIS,48.85624672,2.35328134,OPEN,60,5,54,0,1,5/16/2013 7:03:00 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.3532813446122,48.8562467217007
706,20025,20025 - GAMBETTA GATINES,13 RUE DES GATINES - 75020 PARIS,48.86539416,2.39781448,OPEN,33,33,0,1,1,5/16/2013 7:05:18 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.39781447530758,48.8653941647232
707,12106,12106 - BARTHES TROYES,3 RUE ROLAND BARTHES - 75012 PARIS,48.84394918,2.37908134,OPEN,69,18,50,0,1,5/16/2013 7:03:26 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.37908134343237,48.8439491758425
708,33003,33003 - FAURE (AUBERVILLIERS),ANGLE RUE BORDIER ET BOULEVARD FELIX FAURE  - 93300 AUBERVILLIERS,48.90396402,2.38312549,OPEN,45,0,0,0,1,5/16/2013 7:01:37 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.38312549091438,48.9039640245585
709,20038,20038 - LEON FRAPIE,6 RUE LEON FRAPIE - 75020 PARIS,48.87354904,2.41100304,OPEN,19,19,0,1,1,5/16/2013 7:00:57 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.41100303588008,48.87354903514
710,20018,20018 - HARPIGNIES,2 RUE HARPIGNIES- 75020 PARIS,48.85862167,2.40994255,OPEN,36,0,24,0,1,5/16/2013 7:00:52 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.40994255387769,48.8586216693502
711,1008,01008 - LOUVRE / COQUILLERE,9 rue COQUILLIERE 75001 PARIS,48.86358051,2.34260946,OPEN,22,4,18,0,1,5/16/2013 7:00:30 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.34260946382475,48.8635805065176
712,31003,31003 - PARIS (MONTREUIL),237-241 RUE DE PARIS - 93100 MONTREUIL,48.85491133,2.41877243,OPEN,17,7,7,0,1,5/16/2013 6:56:32 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.4187724297567,48.8549113323992
713,8029,08029 - PLACE DU CANADA,1 AVENUE FRANKLIN ROOSEVELT - 75008 PARIS,48.86534627,2.31019379,OPEN,36,23,13,0,1,5/16/2013 7:02:52 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.31019378796475,48.8653462693627
714,15024,15024 - LAOS,88 AVENUE DE SUFFREN - 75015 PARIS,48.85091461,2.30129338,OPEN,22,19,2,0,1,5/16/2013 7:03:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.30129338467017,48.8509146081717
715,3001,03001 - CHEMIN VERT BEAUMARCHAIS,69 BOULEVARD BEAUMARCHAIS - 75003 PARIS,48.85804406,2.36783266,OPEN,52,0,51,0,1,5/16/2013 6:59:12 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.36783265929612,48.8580440569424
716,13010,13010 - PLACE D ITALIE AURIOL,FACE 11 PLACE D'ITALIE - 75013 PARIS,48.83158264,2.35670842,OPEN,40,35,1,1,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35670842076071,48.8315826437749
717,22005,22005 - DE GAULLE 3 (NEUILLY),195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,48.88429893,2.26099177,OPEN,22,21,0,0,1,5/16/2013 6:59:12 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.26099177209958,48.8842989293728
718,10016,10016 - VILLEMIN,29 RUE DES RECOLLETS - 75010 PARIS,48.87503466,2.35980124,OPEN,16,16,0,0,1,5/16/2013 7:00:28 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.35980123859797,48.875034655884
719,17028,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,48.88880002,2.29631993,OPEN,36,22,14,0,1,5/16/2013 7:03:28 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.29631993184171,48.888800020649
720,17011,17011 - PORTE DE CLICHY FRAGONARD,4 RUE FRAGONARD - 75017 PARIS,48.89415138,2.314678,OPEN,54,2,51,0,1,5/16/2013 7:05:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.31467800111537,48.8941513832938
721,16018,16018 - FLANDRIN,2 BOULEVARD FLANDRIN - 75016 PARIS,48.86441141,2.27244865,OPEN,17,15,1,0,1,5/16/2013 6:56:32 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.27244864764646,48.8644114094591
722,4001,04001 - NOTRE DAME,10 RUE D'ARCOLE - 75004 PARIS,48.85398414,2.34938005,OPEN,32,6,24,0,1,5/16/2013 7:04:39 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34938004529102,48.8539841444131
723,3002,03002 - SAINT GILLES,26 RUE SAINT GILLES - 75003 PARIS,48.85815896,2.36471499,OPEN,18,2,13,0,1,5/16/2013 7:02:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.36471499209924,48.8581589567787
724,13048,13048 - TOLBIAC WURTZ,20 RUE WURTZ - 75013 PARIS,48.82649433,2.34430172,OPEN,28,3,24,0,1,5/16/2013 7:04:31 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34430171586533,48.8264943282641
725,11014,11014 - NATION TRONE,FACE 21 PLACE DE LA NATION - 75011 PARIS,48.84848282,2.39721188,OPEN,55,54,1,0,1,5/16/2013 7:03:44 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.39721188193517,48.8484828166097
726,1010,01010 - PONT NEUF,10 RUE BOUCHER - 75001 PARIS,48.85946239,2.34436613,OPEN,25,20,4,0,1,5/16/2013 7:01:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.34436612844611,48.8594623892453
727,20117,20117 - SAINT FARGEAU MORTIER,72 RUE SAINT-FARGEAU - 75020 PARIS,48.87274727,2.40820345,OPEN,32,31,1,1,1,5/16/2013 7:02:00 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.40820345430213,48.8727472690362
728,2016,02016 - ABOUKIR,108 RUE D'ABOUKIR - 75002 PARIS,48.86866048,2.35018589,OPEN,21,0,21,0,1,5/16/2013 7:04:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.35018588824496,48.8686604815393
729,13026,13026 - PLACE HENOCQUE VERSION 2,21 RUE DU DR LERAY ET LANDOUZY - 75013 PARIS,48.82331617,2.35433694,OPEN,34,10,24,0,1,5/16/2013 7:01:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.35433694417224,48.8233161721776
730,7014,07014 - SAINT FRANCOIS XAVIER,35 BOULEVARD DES INVALIDES - 75007 PARIS,48.85167823,2.31463384,OPEN,42,39,2,0,1,5/16/2013 6:59:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.31463384062785,48.8516782290479
731,18102,18102 - RUE DE LA CHAPELLE,69 BIS RUE DE LA CHAPELLE - 75018 PARIS,48.89648283,2.35884553,OPEN,33,17,15,0,1,5/16/2013 6:59:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.35884552523349,48.8964828318973
732,8010,08010 - LIEGE,22 RUE DE LIEGE - 75008 PARIS,48.87958117,2.32642735,OPEN,17,16,1,0,1,5/16/2013 7:01:08 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.32642735247481,48.8795811656381
733,12125,12125 - PYRAMIDE ENTRÉE PARC FLORAL,PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS,48.83706149,2.44044666,OPEN,48,5,42,0,1,5/16/2013 7:04:20 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.44044666425113,48.8370614928557
734,12151,12151 - GARE DE LYON,GARE DE LYON,48.84551509,2.37264984,OPEN,60,20,40,0,1,5/16/2013 7:00:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.37264984462862,48.8455150897939
735,13053,13053 - CHEVALERET TOLBIAC,56 RUE CHEVALERET - 75013 PARIS,48.82941013,2.37593456,OPEN,21,2,18,0,1,5/16/2013 7:02:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.37593455801397,48.8294101345956
736,9018,09018 - PLACE PIGALLE,05 RUE DUPERRE - 75009 PARIS,48.88207023,2.33667963,OPEN,34,20,13,1,1,5/16/2013 7:00:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.33667963144429,48.8820702270344
737,6024,06024 - SAINT GERMAIN DES PRES,55 RUE DES SAINTS PERES - 75006 PARIS,48.85394231,2.33015352,OPEN,26,16,8,0,1,5/16/2013 6:55:49 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.33015352476929,48.8539423091614
738,18031,18031 - ALBERT KAHN,67 RUE CHAMPIONNET - 75018 PARIS,48.89579698,2.34558558,OPEN,46,25,19,0,1,5/16/2013 7:05:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34558558413488,48.8957969797804
739,19002,19002 - TANGER,45 & 48 RUE RIQUET - 75019 PARIS,48.88935145,2.37077449,OPEN,40,22,17,0,1,5/16/2013 6:57:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.37077448805521,48.8893514534869
740,4101,04101 - BASTILLE,11 RUE DE LA BASTILLE - 75004 PARIS,48.85379734,2.36840081,OPEN,20,0,20,0,1,5/16/2013 7:02:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.36840080696041,48.8537973449702
741,7006,07006 - QUAI VOLTAIRE,QUAI VOLTAIRE - 75007 PARIS,48.85894299,2.3314182,OPEN,32,2,30,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.33141820471459,48.858942986179
742,21108,21108 - VILLENEUVE 2 (CLICHY),6-8 RUE VILLENEUVE - 92110 CLICHY,48.90362101,2.30622857,OPEN,50,19,29,0,1,5/16/2013 6:57:37 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.30622856572987,48.9036210121559
743,1025,01025 - TEMPLE DE L'ORATOIRE,2 RUE DE L'ORATOIRE - 75001 PARIS,48.86138947,2.34005523,OPEN,18,6,12,0,1,5/16/2013 7:02:19 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.34005523281746,48.8613894682984
744,8041,08041 - CHAMPS ELYSEES LINCOLN,16 RUE DE LINCOLN - 75008 PARIS,48.87069016,2.30322242,OPEN,38,37,1,0,1,5/16/2013 6:56:43 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.30322242397477,48.8706901579086
745,3003,03003 - TURENNE BRETAGNE,4 RUE DES FILLES DU CALVAIRE - 75003 PARIS,48.86213223,2.36495139,OPEN,32,1,31,0,1,5/16/2013 7:04:58 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.36495138689376,48.8621322349716
746,17014,17014 - PORTE DE CLICHY - AVENUE DE CLICHY,12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS,48.8967874,2.31071442,OPEN,34,20,11,0,1,5/16/2013 7:05:16 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.31071441900953,48.8967873958996
747,14104,14104 - LOSSERAND BOYER-BARRET,4 RUE BOYER BARRET - 75014 PARIS,48.83425014,2.31761479,OPEN,22,22,0,0,1,5/16/2013 7:01:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.31761478678159,48.8342501350539
748,14017,14017 - JOURDAN TOMBE ISSOIRE,160 RUE TOMBE ISSOIRE - 75014 PARIS,48.82278244,2.33053754,OPEN,43,41,2,0,1,5/16/2013 7:03:29 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.33053754038185,48.8227824420434
749,16102,16102 - PERGOLÈSE/ MARBEAU,52-54 RUE PERGOLÈSE - 75016 PARIS,48.87356871,2.28151252,OPEN,27,24,3,0,1,5/16/2013 7:04:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.28151252252986,48.8735687068691
750,33001,33001 - EMGP (AUBERVILLIERS),EMGP AVENUE DE PORTE DE PARIS / PARKING 264 - 93300 AUBERVILLIERS,48.90318341,2.36802561,OPEN,60,53,7,0,1,5/16/2013 7:03:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.36802561260884,48.9031834065108
751,8101,08101 - LONDRES AMSTERDAM,42 RUE DE LONDRES - 75008 PARIS,48.87803446,2.32648354,OPEN,23,21,2,0,1,5/16/2013 6:57:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.32648354096946,48.878034461504
752,20028,20028 - GAMBETTA MARTIN NADAUD,FACE 2 RUE ORFILA - 75020 PARIS,48.86518641,2.39446858,OPEN,49,48,1,0,1,5/16/2013 6:58:08 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.39446858113766,48.8651864128495
753,20113,20113 - PARC DE BELLEVILLE,30 RUE PIAT - 75020 PARIS,48.87195627,2.38498139,OPEN,21,19,2,1,1,5/16/2013 7:01:13 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.38498139027813,48.8719562663553
754,20112,20112 - JOURDAIN,3 RUE DU JOURDAIN - 75020 PARIS,48.87409248,2.38943591,OPEN,20,18,1,1,1,5/16/2013 7:00:59 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.38943590833064,48.8740924809158
755,21111,21111 - LERICHE (CLICHY),14 RUE DU PROFESSEUR RENE LERICHE - 92110 CLICHY,48.90811038,2.30751971,OPEN,50,29,21,0,1,5/16/2013 7:00:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.30751971008248,48.9081103829934
756,22008,22008 - DE GAULLE (NEUILLY),153 BIS AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,48.88295163,2.26513501,OPEN,27,26,1,0,1,5/16/2013 7:03:32 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.26513500874186,48.8829516253547
757,20045,20045 - LOUIS GANNE,3-5 RUE LOUIS GANNE - 75020 PARIS,48.86346964,2.4096701,OPEN,30,12,18,0,1,5/16/2013 7:03:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.40967010021595,48.8634696412222
758,16110,16110 - OCTAVE FEUILLET,4-6 RUE OCTAVE FEUILLET - 75016 PARIS,48.86099837,2.27312853,OPEN,21,18,3,0,1,5/16/2013 7:05:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.27312852713663,48.8609983661381
759,21006,21006 - PARIS (BOULOGNE-BILLANCOURT),162 RUE DE PARIS - 92100 BOULOGNE-BILLANCOURT,48.84159703,2.23349678,OPEN,26,3,23,0,1,5/16/2013 7:03:15 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.23349677554428,48.8415970289019
760,10105,10105 - BONNE NOUVELLE PROP2,2 RUE DE MAZAGRAN - 75010 PARIS,48.87027808,2.35128164,OPEN,24,0,24,0,1,5/16/2013 7:04:52 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35128163668652,48.8702780785796
761,18113,18113 - LEPIC,70-72 RUE LEPIC - 75018 PARIS,48.88757307,2.33432734,OPEN,22,17,5,1,1,5/16/2013 7:03:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.33432733641794,48.8875730709534
762,18033,18033 - MOSKOWA,111 RUE BELLIARD - 75018 PARIS,48.89669239,2.33802345,OPEN,33,9,23,0,1,5/16/2013 7:05:18 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.33802345038817,48.8966923877784
